COP,fluid_h,Thi,Tho,Ph,mh,dTh,fluid_c,Tci,Tco,Pc,mc,dTc,DSH,DSC,comp_eff,Refrigerant
2.748481077364841,Air,287.90069324676006,302.24968438346457,101300,1.0,16.785145237682293,Air,291.7185314625333,280.65774170461594,101300,0.8254966604002939,12.929560688076243,4.92736478014112,0.5811020414869094,0.27154892271852615,R40
2.48201893068405,Air,287.90069324676006,302.24968438346457,101300,1.0,16.785145237682293,Air,291.7185314625333,280.65774170461594,101300,0.7748110341533951,12.929560688076243,4.92736478014112,0.5811020414869094,0.27154892271852615,R404A
2.5640197042546995,Air,287.90069324676006,302.24968438346457,101300,1.0,16.785145237682293,Air,291.7185314625333,280.65774170461594,101300,0.7915311251533211,12.929560688076243,4.92736478014112,0.5811020414869094,0.27154892271852615,R407C
2.375615694796338,Air,287.90069324676006,302.24968438346457,101300,1.0,16.785145237682293,Air,291.7185314625333,280.65774170461594,101300,0.7513946035540516,12.929560688076243,4.92736478014112,0.5811020414869094,0.27154892271852615,R41
2.5666532009362997,Air,287.90069324676006,302.24968438346457,101300,1.0,16.785145237682293,Air,291.7185314625333,280.65774170461594,101300,0.7920503929148105,12.929560688076243,4.92736478014112,0.5811020414869094,0.27154892271852615,R410A
2.4741140127811203,Air,287.90069324676006,302.24968438346457,101300,1.0,16.785145237682293,Air,291.7185314625333,280.65774170461594,101300,0.7731406371561867,12.929560688076243,4.92736478014112,0.5811020414869094,0.27154892271852615,R507A
2.447943351466999,Air,287.90069324676006,302.24968438346457,101300,1.0,16.785145237682293,Air,291.7185314625333,280.65774170461594,101300,0.7675335054169171,12.929560688076243,4.92736478014112,0.5811020414869094,0.27154892271852615,RC318
2.698965752192426,Air,287.90069324676006,302.24968438346457,101300,1.0,16.785145237682293,Air,291.7185314625333,280.65774170461594,101300,0.8168350898776247,12.929560688076243,4.92736478014112,0.5811020414869094,0.27154892271852615,n-Butane
2.597313240511836,Air,287.90069324676006,302.24968438346457,101300,1.0,16.785145237682293,Air,291.7185314625333,280.65774170461594,101300,0.798018386188824,12.929560688076243,4.92736478014112,0.5811020414869094,0.27154892271852615,n-Propane
2.630149044662466,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.16058890417311064,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,Ammonia
2.304184441683523,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.14665279875621753,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,IsoButane
2.9156137370664847,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.17023409075642115,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R11
2.3598550813977046,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.14930552368498906,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R114
2.7621128911892603,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.1652954442595318,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R123
2.6239095199592706,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.16035464809179614,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R1234ze(Z)
2.2286189549256363,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.1428400428294062,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R124
2.432937767205041,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.15260364590875264,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R13I1
2.8944125292925564,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.16958315404516433,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R141b
2.5176585817419785,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.15618733947964486,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R142b
2.8962802515855364,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.16964088116241796,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R21
2.294319695682609,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.14616931341116798,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R236EA
2.121374735420336,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.13696258852798557,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R236FA
2.6180819575055505,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.16013485024987184,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R245ca
2.5299336147735825,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.1566866667543282,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R245fa
2.7213248076241254,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.1638894612408565,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,R40
2.4998409729859863,Air,364.4600642824063,381.8078387553023,101300,1.0,13.761524787625458,Water,328.84632070779105,312.65209889673037,101300,0.15545382484762393,3.1087582692786535,14.291395568323392,6.375575999413902,0.6519244990452508,n-Butane
2.552833795261306,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.861401216870117,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,Ammonia
2.0561034966748304,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.2606486512570743,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,IsoButane
2.3568405814976807,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.654610622476833,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,Isopentane
2.7067779116365425,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,4.002827597194736,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R11
2.5526476706401904,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.861219902215893,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R113
2.129232113815702,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.366686736507309,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R114
2.5391362947322342,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.8479866928545654,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R123
2.399195152048815,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.7021602364265784,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R1234ze(Z)
1.9766882391133336,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.1366082123875874,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R124
2.2535823129401904,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.5311968292606633,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R13I1
2.6755328480980523,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.9754395544847667,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R141b
2.2982829825246727,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.5859840912712544,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R142b
2.7175608413869705,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,4.012133261281543,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R21
2.052175755425139,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.254739490010687,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R236EA
1.8598058207915877,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,2.934778127393667,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R236FA
2.3923500048681365,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.694589554630006,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R245ca
2.2997943672644894,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.5877992935202623,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R245fa
2.340260718719751,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.6355283990457097,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R365MFC
2.5959663210991146,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.902717932602869,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,R40
2.267431178959193,Air,374.9806322060921,379.75245345048245,101300,1.0,17.2028758294286,Water,342.86556294042526,342.684064008114,101300,3.5484016110737246,8.715704874751776,13.58629174379849,1.9323654215794885,0.5145381117565189,n-Butane
4.156141974014078,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.26664809031843895,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,Propylene
5.8538372388096285,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.29115006241481484,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R11
4.936291086440223,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.28000047401663053,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R12
4.098256488963062,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.26545478249394056,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R1234yf
4.739470692068581,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.27704646500779184,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R1234ze(E)
5.5058273367399595,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.2873586529335177,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R1234ze(Z)
5.0075253232326284,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.28101237305033694,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R124
4.603353126793137,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.27485576777140713,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R1243zf
4.6297518319842705,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.2752907013557163,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R134a
5.229244172057482,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.2839854959441688,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R13I1
5.825882481120969,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.29086223928556754,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R141b
5.344294029875923,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.285431032712075,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R142b
5.116887904808911,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.2825110637684396,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R152A
4.8435480691945045,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.27863843619797707,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R161
5.8298041862321,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.29090278374999123,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R21
4.5751376487098625,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.2743853526446309,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R22
5.5859443545055,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.288273351299946,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,R40
4.344485056633161,Air,346.55063448103346,356.1600130991268,101300,1.0,4.139954660613857,Water,329.7715239219924,323.16723249182763,101300,0.27031072255214106,8.156722135802463,0.7284266693782964,1.42480926119716,0.774039077726403,n-Propane
2.678982102274723,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.3445241233178022,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,Ammonia
2.3895830799866418,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.2475407117534907,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,IsoButane
2.8611296870842184,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.395505129838426,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R11
2.414458802802552,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.256790379206611,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R114
2.352998317170781,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.2335818875769609,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R12
2.8799583819196073,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.4004073047780683,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R123
2.1895896490958715,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.1655389450562101,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R1234ze(E)
2.637296584291015,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.33186659924095,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R1234ze(Z)
2.341768967892882,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.2292098763209738,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R124
2.131844398493981,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.138999589028193,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R1243zf
2.1621209019443617,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.1530912629290362,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R134a
2.527631754391108,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.2965737323186324,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R13I1
3.186620604238081,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.4720935859116686,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R141b
2.5604245711684803,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.307444126125492,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R142b
2.455672350406752,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.271702593085846,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R152A
2.3462397695961474,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.2309555429642975,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R161
2.858290610214216,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.3947603540163716,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R21
1.7217453984820101,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,0.899305888220219,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R227EA
2.3674442690733097,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.2391452471196305,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R236EA
2.249004831335225,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.1914232589649054,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R236FA
2.6611854054080517,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.3391687863559467,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R245ca
2.5550998696589673,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.3056980316212508,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R245fa
2.7430100631244043,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.3632165119525834,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,R40
2.534178998086014,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.298766536043279,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,n-Butane
2.2300406412123968,Water,364.06752850296,368.3769721582151,101300,1.0,1.7551027075989163,Water,311.03198702690315,309.00930130374223,101300,1.1833113423344168,9.655472084881952,4.054463990875782,6.044499811591622,0.602542253899372,n-Propane
2.521562073134499,Water,379.94970779760257,393.4442379682358,200632.94840270746,1.0,1.8825704006971355,Water,338.2917112432823,324.9680357759386,101300,0.6183295650612721,4.5835388576543785,6.069133464566185,1.1369232181773123,0.5074414963364986,Ammonia
1.9631213802005918,Water,379.94970779760257,393.4442379682358,200632.94840270746,1.0,1.8825704006971355,Water,338.2917112432823,324.9680357759386,101300,0.5027289239894067,4.5835388576543785,6.069133464566185,1.1369232181773123,0.5074414963364986,IsoButane
2.6506876864127844,Water,379.94970779760257,393.4442379682358,200632.94840270746,1.0,1.8825704006971355,Water,338.2917112432823,324.9680357759386,101300,0.6381258718120519,4.5835388576543785,6.069133464566185,1.1369232181773123,0.5074414963364986,R11
2.4756454766283613,Water,379.94970779760257,393.4442379682358,200632.94840270746,1.0,1.8825704006971355,Water,338.2917112432823,324.9680357759386,101300,0.6107923384042157,4.5835388576543785,6.069133464566185,1.1369232181773123,0.5074414963364986,R113
2.0120213874316146,Water,379.94970779760257,393.4442379682358,200632.94840270746,1.0,1.8825704006971355,Water,338.2917112432823,324.9680357759386,101300,0.5154150546263103,4.5835388576543785,6.069133464566185,1.1369232181773123,0.5074414963364986,R114
2.4700716050144966,Water,379.94970779760257,393.4442379682358,200632.94840270746,1.0,1.8825704006971355,Water,338.2917112432823,324.9680357759386,101300,0.6098583123996042,4.5835388576543785,6.069133464566185,1.1369232181773123,0.5074414963364986,R123
2.3217461734710922,Water,379.94970779760257,393.4442379682358,200632.94840270746,1.0,1.8825704006971355,Water,338.2917112432823,324.9680357759386,101300,0.5833555379430034,4.5835388576543785,6.069133464566185,1.1369232181773123,0.5074414963364986,R1234ze(Z)
1.9191806894877106,Water,379.94970779760257,393.4442379682358,200632.94840270746,1.0,1.8825704006971355,Water,338.2917112432823,324.9680357759386,101300,0.4907779345384836,4.5835388576543785,6.069133464566185,1.1369232181773123,0.5074414963364986,R124
2.2037900047482712,Water,379.94970779760257,393.4442379682358,200632.94840270746,1.0,1.8825704006971355,Water,338.2917112432823,324.9680357759386,101300,0.5597325019142508,4.5835388576543785,6.069133464566185,1.1369232181773123,0.5074414963364986,R13I1
2.6057294981506556,Water,379.94970779760257,393.4442379682358,200632.94840270746,1.0,1.8825704006971355,Water,338.2917112432823,324.9680357759386,101300,0.6314559473832448,4.5835388576543785,6.069133464566185,1.1369232181773123,0.5074414963364986,R141b
